# Generated from https://raw.githubusercontent.com/Azderi/osrs-tcg/main/src/main/resources/Card.json
# name\tcategory\timageUrl
Dossier	Resource	https://oldschool.runescape.wiki/images/thumb/Dossier_detail.png/130px-Dossier_detail.png
Double ammo mould	Resource	https://oldschool.runescape.wiki/images/thumb/Double_ammo_mould_detail.png/130px-Double_ammo_mould_detail.png
Double eye patch	Resource	https://oldschool.runescape.wiki/images/thumb/Double_eye_patch_detail.png/130px-Double_eye_patch_detail.png
Draconic visage	Resource	https://oldschool.runescape.wiki/images/thumb/Draconic_visage_detail.png/130px-Draconic_visage_detail.png
Dragon 2h sword	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_2h_sword_detail.png/130px-Dragon_2h_sword_detail.png
Dragon arrow	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_arrow_detail.png/130px-Dragon_arrow_detail.png
Dragon axe	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_axe_detail.png/130px-Dragon_axe_detail.png
Dragon battleaxe	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_battleaxe_detail.png/130px-Dragon_battleaxe_detail.png
Dragon bitter	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_bitter_detail.png/130px-Dragon_bitter_detail.png
Dragon bolts	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_bolts_detail.png/130px-Dragon_bolts_detail.png
Dragon bonemeal	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_bonemeal_detail.png/130px-Dragon_bonemeal_detail.png
Dragon bones	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_bones_detail.png/130px-Dragon_bones_detail.png
Dragon boots	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_boots_detail.png/130px-Dragon_boots_detail.png
Dragon boots ornament kit	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_boots_ornament_kit_detail.png/130px-Dragon_boots_ornament_kit_detail.png
Dragon candle dagger	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_candle_dagger_detail.png/130px-Dragon_candle_dagger_detail.png
Dragon cane	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_cane_detail.png/130px-Dragon_cane_detail.png
Dragon cannon barrel	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_cannon_barrel_detail.png/130px-Dragon_cannon_barrel_detail.png
Dragon cannon schematic	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_cannon_schematic_detail.png/130px-Dragon_cannon_schematic_detail.png
Dragon cannonball	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_cannonball_detail.png/130px-Dragon_cannonball_detail.png
Dragon chainbody	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_chainbody_detail.png/130px-Dragon_chainbody_detail.png
Dragon chainbody ornament kit	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_chainbody_ornament_kit_detail.png/130px-Dragon_chainbody_ornament_kit_detail.png
Dragon claws	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_claws_detail.png/130px-Dragon_claws_detail.png
Dragon claws ornament kit	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_claws_ornament_kit_detail.png/130px-Dragon_claws_ornament_kit_detail.png
Dragon crossbow	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_crossbow_detail.png/130px-Dragon_crossbow_detail.png
Dragon dagger	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_dagger_detail.png/130px-Dragon_dagger_detail.png
Dragon dart	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_dart_detail.png/130px-Dragon_dart_detail.png
Dragon defender	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_defender_detail.png/130px-Dragon_defender_detail.png
Dragon defender ornament kit	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_defender_ornament_kit_detail.png/130px-Dragon_defender_ornament_kit_detail.png
Dragon fire arrow	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_fire_arrow_detail.png/130px-Dragon_fire_arrow_detail.png
Dragon full helm	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_full_helm_detail.png/130px-Dragon_full_helm_detail.png
Dragon full helm ornament kit	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_full_helm_ornament_kit_detail.png/130px-Dragon_full_helm_ornament_kit_detail.png
Dragon gloves	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_gloves_detail.png/130px-Dragon_gloves_detail.png
Dragon halberd	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_halberd_detail.png/130px-Dragon_halberd_detail.png
Dragon harpoon	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_harpoon_detail.png/130px-Dragon_harpoon_detail.png
Dragon hasta	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_hasta_detail.png/130px-Dragon_hasta_detail.png
Dragon helm schematic	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_helm_schematic_detail.png/130px-Dragon_helm_schematic_detail.png
Dragon hunter crossbow	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_hunter_crossbow_detail.png/130px-Dragon_hunter_crossbow_detail.png
Dragon hunter lance	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_hunter_lance_detail.png/130px-Dragon_hunter_lance_detail.png
Dragon hunter wand	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_hunter_wand_detail.png/130px-Dragon_hunter_wand_detail.png
Dragon impling jar	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_impling_jar_detail.png/130px-Dragon_impling_jar_detail.png
Dragon javelin	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_javelin_detail.png/130px-Dragon_javelin_detail.png
Dragon keel parts	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_keel_parts_detail.png/130px-Dragon_keel_parts_detail.png
Dragon keel schematic	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_keel_schematic_detail.png/130px-Dragon_keel_schematic_detail.png
Dragon kiteshield	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_kiteshield_detail.png/130px-Dragon_kiteshield_detail.png
Dragon kiteshield ornament kit	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_kiteshield_ornament_kit_detail.png/130px-Dragon_kiteshield_ornament_kit_detail.png
Dragon knife	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_knife_detail.png/130px-Dragon_knife_detail.png
Dragon legs/skirt ornament kit	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_legs%2Bskirt_ornament_kit_detail.png/130px-Dragon_legs%2Bskirt_ornament_kit_detail.png
Dragon limbs	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_limbs_detail.png/130px-Dragon_limbs_detail.png
Dragon longsword	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_longsword_detail.png/130px-Dragon_longsword_detail.png
Dragon mace	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_mace_detail.png/130px-Dragon_mace_detail.png
Dragon med helm	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_med_helm_detail.png/130px-Dragon_med_helm_detail.png
Dragon metal sheet	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_metal_sheet_detail.png/130px-Dragon_metal_sheet_detail.png
Dragon nails	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_nails_detail.png/130px-Dragon_nails_detail.png
Dragon necklace	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_necklace_detail.png/130px-Dragon_necklace_detail.png
Dragon pickaxe	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_pickaxe_detail.png/130px-Dragon_pickaxe_detail.png
Dragon pickaxe upgrade kit	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_pickaxe_upgrade_kit_detail.png/130px-Dragon_pickaxe_upgrade_kit_detail.png
Dragon platebody	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_platebody_detail.png/130px-Dragon_platebody_detail.png
Dragon platebody ornament kit	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_platebody_ornament_kit_detail.png/130px-Dragon_platebody_ornament_kit_detail.png
Dragon platelegs	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_platelegs_detail.png/130px-Dragon_platelegs_detail.png
Dragon plateskirt	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_plateskirt_detail.png/130px-Dragon_plateskirt_detail.png
Dragon salvaging hook schematic	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_salvaging_hook_schematic_detail.png/130px-Dragon_salvaging_hook_schematic_detail.png
Dragon scale dust	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_scale_dust_detail.png/130px-Dragon_scale_dust_detail.png
Dragon scimitar	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_scimitar_detail.png/130px-Dragon_scimitar_detail.png
Dragon scimitar ornament kit	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_scimitar_ornament_kit_detail.png/130px-Dragon_scimitar_ornament_kit_detail.png
Dragon spear	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_spear_detail.png/130px-Dragon_spear_detail.png
Dragon sq shield ornament kit	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_sq_shield_ornament_kit_detail.png/130px-Dragon_sq_shield_ornament_kit_detail.png
Dragon staff of collection	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_staff_of_collection_detail.png/130px-Dragon_staff_of_collection_detail.png
Dragon sword	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_sword_detail.png/130px-Dragon_sword_detail.png
Dragon thrownaxe	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_thrownaxe_detail.png/130px-Dragon_thrownaxe_detail.png
Dragon warhammer	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_warhammer_detail.png/130px-Dragon_warhammer_detail.png
Dragon warhammer ornament kit	Resource	https://oldschool.runescape.wiki/images/thumb/Dragon_warhammer_ornament_kit_detail.png/130px-Dragon_warhammer_ornament_kit_detail.png
Dragonbone necklace	Resource	https://oldschool.runescape.wiki/images/thumb/Dragonbone_necklace_detail.png/130px-Dragonbone_necklace_detail.png
Dragonfire shield	Resource	https://oldschool.runescape.wiki/images/thumb/Dragonfire_shield_detail.png/130px-Dragonfire_shield_detail.png
Dragonfire ward	Resource	https://oldschool.runescape.wiki/images/thumb/Dragonfire_ward_detail.png/130px-Dragonfire_ward_detail.png
Dragonfruit	Resource	https://oldschool.runescape.wiki/images/thumb/Dragonfruit_detail.png/130px-Dragonfruit_detail.png
Dragonfruit pie	Resource	https://oldschool.runescape.wiki/images/thumb/Dragonfruit_pie_detail.png/130px-Dragonfruit_pie_detail.png
Dragonfruit tree seed	Resource	https://oldschool.runescape.wiki/images/thumb/Dragonfruit_tree_seed_detail.png/130px-Dragonfruit_tree_seed_detail.png
Dragonstone	Resource	https://oldschool.runescape.wiki/images/thumb/Dragonstone_detail.png/130px-Dragonstone_detail.png
Dragonstone amulet	Resource	https://oldschool.runescape.wiki/images/thumb/Dragonstone_amulet_detail.png/130px-Dragonstone_amulet_detail.png
Dragonstone bolts	Resource	https://oldschool.runescape.wiki/images/thumb/Dragonstone_bolts_detail.png/130px-Dragonstone_bolts_detail.png
Dragonstone boots	Resource	https://oldschool.runescape.wiki/images/thumb/Dragonstone_boots_detail.png/130px-Dragonstone_boots_detail.png
Dragonstone bracelet	Resource	https://oldschool.runescape.wiki/images/thumb/Dragonstone_bracelet_detail.png/130px-Dragonstone_bracelet_detail.png
Dragonstone dragon bolts	Resource	https://oldschool.runescape.wiki/images/thumb/Dragonstone_dragon_bolts_detail.png/130px-Dragonstone_dragon_bolts_detail.png
Dragonstone full helm	Resource	https://oldschool.runescape.wiki/images/thumb/Dragonstone_full_helm_detail.png/130px-Dragonstone_full_helm_detail.png
Dragonstone gauntlets	Resource	https://oldschool.runescape.wiki/images/thumb/Dragonstone_gauntlets_detail.png/130px-Dragonstone_gauntlets_detail.png
Dragonstone platebody	Resource	https://oldschool.runescape.wiki/images/thumb/Dragonstone_platebody_detail.png/130px-Dragonstone_platebody_detail.png
Dragonstone platelegs	Resource	https://oldschool.runescape.wiki/images/thumb/Dragonstone_platelegs_detail.png/130px-Dragonstone_platelegs_detail.png
Dragonstone ring	Resource	https://oldschool.runescape.wiki/images/thumb/Dragonstone_ring_detail.png/130px-Dragonstone_ring_detail.png
Drake bonemeal	Resource	https://oldschool.runescape.wiki/images/thumb/Drake_bonemeal_detail.png/130px-Drake_bonemeal_detail.png
Drake bones	Resource	https://oldschool.runescape.wiki/images/thumb/Drake_bones_detail.png/130px-Drake_bones_detail.png
Drake's claw	Resource	https://oldschool.runescape.wiki/images/thumb/Drake%27s_claw_detail.png/130px-Drake%27s_claw_detail.png
Drake's tooth	Resource	https://oldschool.runescape.wiki/images/thumb/Drake%27s_tooth_detail.png/130px-Drake%27s_tooth_detail.png
Drift net	Resource	https://oldschool.runescape.wiki/images/thumb/Drift_net_detail.png/130px-Drift_net_detail.png
Druid's robe	Resource	https://oldschool.runescape.wiki/images/thumb/Druid%27s_robe_detail.png/130px-Druid%27s_robe_detail.png
Druid's robe top	Resource	https://oldschool.runescape.wiki/images/thumb/Druid%27s_robe_top_detail.png/130px-Druid%27s_robe_top_detail.png
Druidic wreath	Resource	https://oldschool.runescape.wiki/images/thumb/Druidic_wreath_detail.png/130px-Druidic_wreath_detail.png
Drunk dragon	Resource	https://oldschool.runescape.wiki/images/thumb/Drunk_dragon_detail.png/130px-Drunk_dragon_detail.png
Dual macuahuitl	Resource	https://oldschool.runescape.wiki/images/thumb/Dual_macuahuitl_detail.png/130px-Dual_macuahuitl_detail.png
Dual sai	Resource	https://oldschool.runescape.wiki/images/thumb/Dual_sai_detail.png/130px-Dual_sai_detail.png
Dull knife	Resource	https://oldschool.runescape.wiki/images/thumb/Dull_knife_detail.png/130px-Dull_knife_detail.png
Dust battlestaff	Resource	https://oldschool.runescape.wiki/images/thumb/Dust_battlestaff_detail.png/130px-Dust_battlestaff_detail.png
Dust rune	Resource	https://oldschool.runescape.wiki/images/thumb/Dust_rune_detail.png/130px-Dust_rune_detail.png
Dusty key	Resource	https://oldschool.runescape.wiki/images/thumb/Dusty_key_detail.png/130px-Dusty_key_detail.png
Dwarf cake	Resource	https://oldschool.runescape.wiki/images/thumb/Dwarf_cake_detail.png/130px-Dwarf_cake_detail.png
Dwarf weed	Resource	https://oldschool.runescape.wiki/images/thumb/Dwarf_weed_detail.png/130px-Dwarf_weed_detail.png
Dwarf weed potion	Resource	https://oldschool.runescape.wiki/images/thumb/Dwarf_weed_potion_%28unf%29_detail.png/130px-Dwarf_weed_potion_%28unf%29_detail.png
Dwarf weed seed	Resource	https://oldschool.runescape.wiki/images/thumb/Herb_seed_detail.png/130px-Herb_seed_detail.png
Dwarven stout	Resource	https://oldschool.runescape.wiki/images/thumb/Dwarven_stout_detail.png/130px-Dwarven_stout_detail.png
Dwellberry seed	Resource	https://oldschool.runescape.wiki/images/thumb/Dwellberry_seed_detail.png/130px-Dwellberry_seed_detail.png
Dynamite	Resource	https://oldschool.runescape.wiki/images/thumb/Dynamite_detail.png/130px-Dynamite_detail.png
Dynamite pot	Resource	https://oldschool.runescape.wiki/images/thumb/Dynamite_pot_detail.png/130px-Dynamite_pot_detail.png
Eagle ray fin	Resource	https://oldschool.runescape.wiki/images/thumb/Eagle_ray_fin_detail.png/130px-Eagle_ray_fin_detail.png
Eagle ray skin	Resource	https://oldschool.runescape.wiki/images/thumb/Eagle_ray_skin_detail.png/130px-Eagle_ray_skin_detail.png
Earmuffs	Resource	https://oldschool.runescape.wiki/images/thumb/Earmuffs_detail.png/130px-Earmuffs_detail.png
Earth battlestaff	Resource	https://oldschool.runescape.wiki/images/thumb/Earth_battlestaff_detail.png/130px-Earth_battlestaff_detail.png
Earth impling jar	Resource	https://oldschool.runescape.wiki/images/thumb/Earth_impling_jar_detail.png/130px-Earth_impling_jar_detail.png
Earth orb	Resource	https://oldschool.runescape.wiki/images/thumb/Earth_orb_detail.png/130px-Earth_orb_detail.png
Earth rune	Resource	https://oldschool.runescape.wiki/images/thumb/Earth_rune_detail.png/130px-Earth_rune_detail.png
Earth rune pack	Resource	https://oldschool.runescape.wiki/images/thumb/Earth_rune_pack_detail.png/130px-Earth_rune_pack_detail.png
Earth talisman	Resource	https://oldschool.runescape.wiki/images/thumb/Earth_talisman_detail.png/130px-Earth_talisman_detail.png
Earth tiara	Resource	https://oldschool.runescape.wiki/images/thumb/Earth_tiara_detail.png/130px-Earth_tiara_detail.png
Earth warrior champion scroll	Resource	https://oldschool.runescape.wiki/images/thumb/Earth_warrior_champion_scroll_detail.png/130px-Earth_warrior_champion_scroll_detail.png
Earthbound tecpatl	Resource	https://oldschool.runescape.wiki/images/thumb/Earthbound_tecpatl_detail.png/130px-Earthbound_tecpatl_detail.png
Easter basket	Resource	https://oldschool.runescape.wiki/images/thumb/Easter_basket_detail.png/130px-Easter_basket_detail.png
Easter egg	Resource	https://oldschool.runescape.wiki/images/thumb/Easter_egg_detail.png/130px-Easter_egg_detail.png
Easter egg helm	Resource	https://oldschool.runescape.wiki/images/thumb/Easter_egg_helm_detail.png/130px-Easter_egg_helm_detail.png
Easter hat	Resource	https://oldschool.runescape.wiki/images/thumb/Easter_hat_detail.png/130px-Easter_hat_detail.png
Easter ring	Resource	https://oldschool.runescape.wiki/images/thumb/Easter_ring_detail.png/130px-Easter_ring_detail.png
Eastern discovery	Resource	https://oldschool.runescape.wiki/images/thumb/Eastern_discovery_detail.png/130px-Eastern_discovery_detail.png
Eastfloor spade	Resource	https://oldschool.runescape.wiki/images/thumb/Eastfloor_spade_detail.png/130px-Eastfloor_spade_detail.png
Eathram & rada extract	Resource	https://oldschool.runescape.wiki/images/thumb/Eathram_%26_rada_extract_detail.png/130px-Eathram_%26_rada_extract_detail.png
Ebrill's journal	Resource	https://oldschool.runescape.wiki/images/thumb/Ebrill%27s_journal_detail.png/130px-Ebrill%27s_journal_detail.png
Echo boots	Resource	https://oldschool.runescape.wiki/images/thumb/Echo_boots_detail.png/130px-Echo_boots_detail.png
Echo crystal	Resource	https://oldschool.runescape.wiki/images/thumb/Echo_crystal_detail.png/130px-Echo_crystal_detail.png
Echo pearl	Resource	https://oldschool.runescape.wiki/images/thumb/Echo_pearl_detail.png/130px-Echo_pearl_detail.png
Echo venator bow ornament kit	Resource	https://oldschool.runescape.wiki/images/thumb/Echo_venator_bow_ornament_kit_detail.png/130px-Echo_venator_bow_ornament_kit_detail.png
Eclectic impling jar	Resource	https://oldschool.runescape.wiki/images/thumb/Eclectic_impling_jar_detail.png/130px-Eclectic_impling_jar_detail.png
Eclipse atlatl	Resource	https://oldschool.runescape.wiki/images/thumb/Eclipse_atlatl_detail.png/130px-Eclipse_atlatl_detail.png
Eclipse moon chestplate	Resource	https://oldschool.runescape.wiki/images/thumb/Eclipse_moon_chestplate_detail.png/130px-Eclipse_moon_chestplate_detail.png
Eclipse moon helm	Resource	https://oldschool.runescape.wiki/images/thumb/Eclipse_moon_helm_detail.png/130px-Eclipse_moon_helm_detail.png
Eclipse moon tassets	Resource	https://oldschool.runescape.wiki/images/thumb/Eclipse_moon_tassets_detail.png/130px-Eclipse_moon_tassets_detail.png
Eclipse red	Resource	https://oldschool.runescape.wiki/images/thumb/Eclipse_red_detail.png/130px-Eclipse_red_detail.png
Ecto-token	Resource	https://oldschool.runescape.wiki/images/thumb/Ecto-token_detail.png/130px-Ecto-token_detail.png
Ectoplasmator	Resource	https://oldschool.runescape.wiki/images/thumb/Ectoplasmator_detail.png/130px-Ectoplasmator_detail.png
Ecumenical key	Resource	https://oldschool.runescape.wiki/images/thumb/Ecumenical_key_detail.png/130px-Ecumenical_key_detail.png
Ecumenical key shard	Resource	https://oldschool.runescape.wiki/images/thumb/Ecumenical_key_shard_detail.png/130px-Ecumenical_key_shard_detail.png
Edible seaweed	Resource	https://oldschool.runescape.wiki/images/thumb/Edible_seaweed_detail.png/130px-Edible_seaweed_detail.png
Eek	Resource	https://oldschool.runescape.wiki/images/thumb/Eek_detail.png/130px-Eek_detail.png
Eel sushi	Resource	https://oldschool.runescape.wiki/images/thumb/Eel_sushi_detail.png/130px-Eel_sushi_detail.png
Efaritay's aid	Resource	https://oldschool.runescape.wiki/images/thumb/Efaritay%27s_aid_detail.png/130px-Efaritay%27s_aid_detail.png
Efh salt	Resource	https://oldschool.runescape.wiki/images/thumb/Efh_salt_detail.png/130px-Efh_salt_detail.png
Egg	Resource	https://oldschool.runescape.wiki/images/thumb/Egg_detail.png/130px-Egg_detail.png
Egg and tomato	Resource	https://oldschool.runescape.wiki/images/thumb/Egg_and_tomato_detail.png/130px-Egg_and_tomato_detail.png
Egg potato	Resource	https://oldschool.runescape.wiki/images/thumb/Egg_potato_detail.png/130px-Egg_potato_detail.png
Egg priest mitre	Resource	https://oldschool.runescape.wiki/images/thumb/Egg_priest_mitre_detail.png/130px-Egg_priest_mitre_detail.png
Egg priest necklace	Resource	https://oldschool.runescape.wiki/images/thumb/Egg_priest_necklace_detail.png/130px-Egg_priest_necklace_detail.png
Egg priest robe	Resource	https://oldschool.runescape.wiki/images/thumb/Egg_priest_robe_detail.png/130px-Egg_priest_robe_detail.png
Egg priest robe top	Resource	https://oldschool.runescape.wiki/images/thumb/Egg_priest_robe_top_detail.png/130px-Egg_priest_robe_top_detail.png
Egg whisk	Resource	https://oldschool.runescape.wiki/images/thumb/Egg_whisk_detail.png/130px-Egg_whisk_detail.png
Eggshell platebody	Resource	https://oldschool.runescape.wiki/images/thumb/Eggshell_platebody_detail.png/130px-Eggshell_platebody_detail.png
Eggshell platelegs	Resource	https://oldschool.runescape.wiki/images/thumb/Eggshell_platelegs_detail.png/130px-Eggshell_platelegs_detail.png
Egniol potion	Resource	https://oldschool.runescape.wiki/images/thumb/Egniol_potion_%284%29_detail.png/130px-Egniol_potion_%284%29_detail.png
Elaborate lockbox	Resource	https://oldschool.runescape.wiki/images/thumb/Elaborate_lockbox_detail.png/130px-Elaborate_lockbox_detail.png
Elder chaos hood	Resource	https://oldschool.runescape.wiki/images/thumb/Elder_chaos_hood_detail.png/130px-Elder_chaos_hood_detail.png
Elder chaos robe	Resource	https://oldschool.runescape.wiki/images/thumb/Elder_chaos_robe_detail.png/130px-Elder_chaos_robe_detail.png
Elder chaos robes ornament kit	Resource	https://oldschool.runescape.wiki/images/thumb/Elder_chaos_robes_ornament_kit_detail.png/130px-Elder_chaos_robes_ornament_kit_detail.png
Elder chaos top	Resource	https://oldschool.runescape.wiki/images/thumb/Elder_chaos_top_detail.png/130px-Elder_chaos_top_detail.png
Elder maul	Resource	https://oldschool.runescape.wiki/images/thumb/Elder_maul_detail.png/130px-Elder_maul_detail.png
Elder maul ornament kit	Resource	https://oldschool.runescape.wiki/images/thumb/Elder_maul_ornament_kit_detail.png/130px-Elder_maul_ornament_kit_detail.png
Elder potion	Resource	https://oldschool.runescape.wiki/images/thumb/Elder_potion_%284%29_detail.png/130px-Elder_potion_%284%29_detail.png
Eldritch ashes	Resource	https://oldschool.runescape.wiki/images/thumb/Eldritch_ashes_detail.png/130px-Eldritch_ashes_detail.png
Eldritch orb	Resource	https://oldschool.runescape.wiki/images/thumb/Eldritch_orb_detail.png/130px-Eldritch_orb_detail.png
Elemental guardian stone	Resource	https://oldschool.runescape.wiki/images/thumb/Elemental_guardian_stone_detail.png/130px-Elemental_guardian_stone_detail.png
Elemental rune pack	Resource	https://oldschool.runescape.wiki/images/thumb/Elemental_rune_pack_detail.png/130px-Elemental_rune_pack_detail.png
Elemental talisman	Resource	https://oldschool.runescape.wiki/images/thumb/Elemental_talisman_detail.png/130px-Elemental_talisman_detail.png
Elemental tiara	Resource	https://oldschool.runescape.wiki/images/thumb/Elemental_tiara_detail.png/130px-Elemental_tiara_detail.png
Elena portrait	Resource	https://oldschool.runescape.wiki/images/thumb/Elena_portrait_detail.png/130px-Elena_portrait_detail.png
Elidinis' ward	Resource	https://oldschool.runescape.wiki/images/thumb/Elidinis%27_ward_detail.png/130px-Elidinis%27_ward_detail.png
Elite void robe	Resource	https://oldschool.runescape.wiki/images/thumb/Elite_void_robe_detail.png/130px-Elite_void_robe_detail.png
Elite void top	Resource	https://oldschool.runescape.wiki/images/thumb/Elite_void_top_detail.png/130px-Elite_void_top_detail.png
Elkhorn coral	Resource	https://oldschool.runescape.wiki/images/thumb/Elkhorn_coral_detail.png/130px-Elkhorn_coral_detail.png
Elkhorn frag	Resource	https://oldschool.runescape.wiki/images/thumb/Elkhorn_frag_detail.png/130px-Elkhorn_frag_detail.png
Elkhorn potion	Resource	https://oldschool.runescape.wiki/images/thumb/Elkhorn_potion_%28unf%29_detail.png/130px-Elkhorn_potion_%28unf%29_detail.png
Elven boots	Resource	https://oldschool.runescape.wiki/images/thumb/Elven_boots_detail.png/130px-Elven_boots_detail.png
Elven dawn	Resource	https://oldschool.runescape.wiki/images/thumb/Elven_dawn_detail.png/130px-Elven_dawn_detail.png
Elven gloves	Resource	https://oldschool.runescape.wiki/images/thumb/Elven_gloves_detail.png/130px-Elven_gloves_detail.png
Elven legwear	Resource	https://oldschool.runescape.wiki/images/thumb/Elven_legwear_detail.png/130px-Elven_legwear_detail.png
Elven signet	Resource	https://oldschool.runescape.wiki/images/thumb/Elven_signet_detail.png/130px-Elven_signet_detail.png
Elysian sigil	Resource	https://oldschool.runescape.wiki/images/thumb/Elysian_sigil_detail.png/130px-Elysian_sigil_detail.png
Elysian spirit shield	Resource	https://oldschool.runescape.wiki/images/thumb/Elysian_spirit_shield_detail.png/130px-Elysian_spirit_shield_detail.png
Emberlight	Resource	https://oldschool.runescape.wiki/images/thumb/Emberlight_detail.png/130px-Emberlight_detail.png
Emerald	Resource	https://oldschool.runescape.wiki/images/thumb/Emerald_detail.png/130px-Emerald_detail.png
Emerald amulet	Resource	https://oldschool.runescape.wiki/images/thumb/Emerald_amulet_detail.png/130px-Emerald_amulet_detail.png
Emerald bolts	Resource	https://oldschool.runescape.wiki/images/thumb/Emerald_bolts_detail.png/130px-Emerald_bolts_detail.png
Emerald bracelet	Resource	https://oldschool.runescape.wiki/images/thumb/Emerald_bracelet_detail.png/130px-Emerald_bracelet_detail.png
Emerald dragon bolts	Resource	https://oldschool.runescape.wiki/images/thumb/Emerald_dragon_bolts_detail.png/130px-Emerald_dragon_bolts_detail.png
Emerald necklace	Resource	https://oldschool.runescape.wiki/images/thumb/Emerald_necklace_detail.png/130px-Emerald_necklace_detail.png
Emerald ring	Resource	https://oldschool.runescape.wiki/images/thumb/Emerald_ring_detail.png/130px-Emerald_ring_detail.png
Empty bucket pack	Resource	https://oldschool.runescape.wiki/images/thumb/Empty_bucket_pack_detail.png/130px-Empty_bucket_pack_detail.png
Empty candle lantern	Resource	https://oldschool.runescape.wiki/images/thumb/Empty_candle_lantern_detail.png/130px-Empty_candle_lantern_detail.png
Empty cup	Resource	https://oldschool.runescape.wiki/images/thumb/Empty_cup_detail.png/130px-Empty_cup_detail.png
Empty gourd vial	Resource	https://oldschool.runescape.wiki/images/thumb/Empty_gourd_vial_detail.png/130px-Empty_gourd_vial_detail.png
Empty jug pack	Resource	https://oldschool.runescape.wiki/images/thumb/Empty_jug_pack_detail.png/130px-Empty_jug_pack_detail.png
Empty light orb	Resource	https://oldschool.runescape.wiki/images/thumb/Empty_light_orb_detail.png/130px-Empty_light_orb_detail.png
Empty oil lamp	Resource	https://oldschool.runescape.wiki/images/thumb/Empty_oil_lamp_detail.png/130px-Empty_oil_lamp_detail.png
Empty oil lantern	Resource	https://oldschool.runescape.wiki/images/thumb/Empty_oil_lantern_detail.png/130px-Empty_oil_lantern_detail.png
Empty oyster	Resource	https://oldschool.runescape.wiki/images/thumb/Empty_oyster_detail.png/130px-Empty_oyster_detail.png
