# NPC card image URLs from OSRS TCG Card.json.
# TCG Locked shares OSRS TCG's persistent disk cache so each URL is downloaded at most once.
# Generated by scripts/generate-card-catalogs.js - do not edit by hand.
# 1227 cards.
Corrupted Unicorn	https://oldschool.runescape.wiki/images/thumb/Corrupted_Unicorn.png/130px-Corrupted_Unicorn.png
Corrupted Wolf	https://oldschool.runescape.wiki/images/thumb/Corrupted_Wolf.png/130px-Corrupted_Wolf.png
Corsair Traitor	https://oldschool.runescape.wiki/images/thumb/Corsair_Traitor.png/130px-Corsair_Traitor.png
Count Draynor	https://oldschool.runescape.wiki/images/thumb/Count_Draynor.png/130px-Count_Draynor.png
Cow	https://oldschool.runescape.wiki/images/thumb/Cow_%281%29.png/130px-Cow_%281%29.png
Cow calf	https://oldschool.runescape.wiki/images/thumb/Cow_calf.png/130px-Cow_calf.png
Cow31337Killer	https://oldschool.runescape.wiki/images/thumb/Cow31337Killer.png/130px-Cow31337Killer.png
Cowardly Bandit	https://oldschool.runescape.wiki/images/thumb/Cowardly_Bandit.png/130px-Cowardly_Bandit.png
Crab	https://oldschool.runescape.wiki/images/thumb/Crab.png/130px-Crab.png
Crawling Hand	https://oldschool.runescape.wiki/images/thumb/Crawling_Hand_%28level_7%29.png/130px-Crawling_Hand_%28level_7%29.png
Crazy archaeologist	https://oldschool.runescape.wiki/images/thumb/Crazy_archaeologist.png/130px-Crazy_archaeologist.png
Crimson sanguisphera	https://oldschool.runescape.wiki/images/thumb/Crimson_sanguisphera.png/130px-Crimson_sanguisphera.png
Crimson swift	https://oldschool.runescape.wiki/images/thumb/Crimson_swift.png/130px-Crimson_swift.png
Crocodile	https://oldschool.runescape.wiki/images/thumb/Crocodile.png/130px-Crocodile.png
Cruor	https://oldschool.runescape.wiki/images/thumb/Cruor.png/130px-Cruor.png
Crushing hand	https://oldschool.runescape.wiki/images/thumb/Crushing_hand.png/130px-Crushing_hand.png
Crypt rat	https://oldschool.runescape.wiki/images/thumb/Crypt_rat.png/130px-Crypt_rat.png
Crypt spider	https://oldschool.runescape.wiki/images/thumb/Crypt_spider.png/130px-Crypt_spider.png
Crystalline Bat	https://oldschool.runescape.wiki/images/thumb/Crystalline_Bat.png/130px-Crystalline_Bat.png
Crystalline Bear	https://oldschool.runescape.wiki/images/thumb/Crystalline_Bear.png/130px-Crystalline_Bear.png
Crystalline Dark Beast	https://oldschool.runescape.wiki/images/thumb/Crystalline_Dark_Beast.png/130px-Crystalline_Dark_Beast.png
Crystalline Dragon	https://oldschool.runescape.wiki/images/thumb/Crystalline_Dragon.png/130px-Crystalline_Dragon.png
Crystalline Hunllef	https://oldschool.runescape.wiki/images/thumb/Crystalline_Hunllef.png/130px-Crystalline_Hunllef.png
Crystalline Rat	https://oldschool.runescape.wiki/images/thumb/Crystalline_Rat.png/130px-Crystalline_Rat.png
Crystalline Scorpion	https://oldschool.runescape.wiki/images/thumb/Crystalline_Scorpion.png/130px-Crystalline_Scorpion.png
Crystalline Spider	https://oldschool.runescape.wiki/images/thumb/Crystalline_Spider.png/130px-Crystalline_Spider.png
Crystalline Unicorn	https://oldschool.runescape.wiki/images/thumb/Crystalline_Unicorn.png/130px-Crystalline_Unicorn.png
Crystalline Wolf	https://oldschool.runescape.wiki/images/thumb/Crystalline_Wolf.png/130px-Crystalline_Wolf.png
Cuffs	https://oldschool.runescape.wiki/images/thumb/Cuffs.png/130px-Cuffs.png
Culinaromancer	https://oldschool.runescape.wiki/images/thumb/Culinaromancer.png/130px-Culinaromancer.png
Cultist	https://oldschool.runescape.wiki/images/thumb/Cultist.png/130px-Cultist.png
Cursed Baboon	https://oldschool.runescape.wiki/images/thumb/Cursed_Baboon.png/130px-Cursed_Baboon.png
Cuthbert	https://oldschool.runescape.wiki/images/thumb/Cuthbert.png/130px-Cuthbert.png
Cyclops	https://oldschool.runescape.wiki/images/thumb/Cyclops.png/130px-Cyclops.png
D3ad1i F15her	https://oldschool.runescape.wiki/images/thumb/D3ad1i_F15her.png/130px-D3ad1i_F15her.png
Dad	https://oldschool.runescape.wiki/images/thumb/Dad.png/130px-Dad.png
Daddy's special water	https://oldschool.runescape.wiki/images/thumb/Daddy%27s_special_water.png/130px-Daddy%27s_special_water.png
Dagannoth	https://oldschool.runescape.wiki/images/thumb/Dagannoth.png/130px-Dagannoth.png
Dagannoth fledgeling	https://oldschool.runescape.wiki/images/thumb/Dagannoth_fledgeling.png/130px-Dagannoth_fledgeling.png
Dagannoth mother	https://oldschool.runescape.wiki/images/thumb/Dagannoth_mother_white.png/130px-Dagannoth_mother_white.png
Dagannoth Prime	https://oldschool.runescape.wiki/images/thumb/Dagannoth_Prime.png/130px-Dagannoth_Prime.png
Dagannoth Rex	https://oldschool.runescape.wiki/images/thumb/Dagannoth_Rex.png/130px-Dagannoth_Rex.png
Dagannoth spawn	https://oldschool.runescape.wiki/images/thumb/Dagannoth_spawn.png/130px-Dagannoth_spawn.png
Dagannoth Supreme	https://oldschool.runescape.wiki/images/thumb/Dagannoth_Supreme.png/130px-Dagannoth_Supreme.png
Damien Leucurte	https://oldschool.runescape.wiki/images/thumb/Damien_Leucurte_%28seated%29.png/130px-Damien_Leucurte_%28seated%29.png
Damis	https://oldschool.runescape.wiki/images/thumb/Damis_first_form.png/130px-Damis_first_form.png
Dark Ankou	https://oldschool.runescape.wiki/images/thumb/Dark_Ankou.png/130px-Dark_Ankou.png
Dark beast	https://oldschool.runescape.wiki/images/thumb/Dark_beast.png/130px-Dark_beast.png
Dark energy core	https://oldschool.runescape.wiki/images/thumb/Dark_energy_core.png/130px-Dark_energy_core.png
Dark kebbit	https://oldschool.runescape.wiki/images/thumb/Dark_kebbit.png/130px-Dark_kebbit.png
Dark warrior	https://oldschool.runescape.wiki/images/thumb/Dark_warrior.png/130px-Dark_warrior.png
Dark wizard	https://oldschool.runescape.wiki/images/thumb/Dark_wizard.png/130px-Dark_wizard.png
Dashing kebbit	https://oldschool.runescape.wiki/images/thumb/Dashing_kebbit.png/130px-Dashing_kebbit.png
Dawn	https://oldschool.runescape.wiki/images/thumb/Dawn.png/130px-Dawn.png
Deadly red spider	https://oldschool.runescape.wiki/images/thumb/Deadly_red_spider.png/130px-Deadly_red_spider.png
Death spawn	https://oldschool.runescape.wiki/images/thumb/Death_spawn.png/130px-Death_spawn.png
Death wing	https://oldschool.runescape.wiki/images/thumb/Death_wing.png/130px-Death_wing.png
Defiler	https://oldschool.runescape.wiki/images/thumb/Defiler_%28Level_33%29.png/130px-Defiler_%28Level_33%29.png
Delrith	https://oldschool.runescape.wiki/images/thumb/Weakened_Delrith.png/130px-Weakened_Delrith.png
Demon (Construction)	https://oldschool.runescape.wiki/images/thumb/Demon_%28Construction%29.png/130px-Demon_%28Construction%29.png
Demonic Brutus	https://oldschool.runescape.wiki/images/thumb/Demonic_Brutus.png/130px-Demonic_Brutus.png
Demonic gorilla	https://oldschool.runescape.wiki/images/thumb/Demonic_gorilla.png/130px-Demonic_gorilla.png
Deranged archaeologist	https://oldschool.runescape.wiki/images/thumb/Deranged_archaeologist.png/130px-Deranged_archaeologist.png
Derwen	https://oldschool.runescape.wiki/images/thumb/Derwen.png/130px-Derwen.png
Desert Lizard	https://oldschool.runescape.wiki/images/thumb/Desert_Lizard_%28green%29.png/130px-Desert_Lizard_%28green%29.png
Desert Wolf	https://oldschool.runescape.wiki/images/thumb/Desert_Wolf.png/130px-Desert_Wolf.png
Dessourt	https://oldschool.runescape.wiki/images/thumb/Dessourt.png/130px-Dessourt.png
Dessous	https://oldschool.runescape.wiki/images/thumb/Dessous.png/130px-Dessous.png
Deviant spectre	https://oldschool.runescape.wiki/images/thumb/Deviant_spectre.png/130px-Deviant_spectre.png
Dharok the Wretched	https://oldschool.runescape.wiki/images/thumb/Dharok_the_Wretched.png/130px-Dharok_the_Wretched.png
Dire gryphon	https://oldschool.runescape.wiki/images/thumb/Dire_gryphon.png/130px-Dire_gryphon.png
Dire Wolf	https://oldschool.runescape.wiki/images/thumb/Dire_Wolf.png/130px-Dire_Wolf.png
Dire Wolf Alpha	https://oldschool.runescape.wiki/images/thumb/Dire_Wolf_Alpha.png/130px-Dire_Wolf_Alpha.png
Disciple of Iban	https://oldschool.runescape.wiki/images/thumb/Disciple_of_Iban.png/130px-Disciple_of_Iban.png
Dolphin	https://oldschool.runescape.wiki/images/thumb/Dolphin_%28defeated%29.png/130px-Dolphin_%28defeated%29.png
Don't Know What	https://oldschool.runescape.wiki/images/thumb/Don%27t_Know_What.png/130px-Don%27t_Know_What.png
Donny the lad	https://oldschool.runescape.wiki/images/thumb/Donny_the_lad.png/130px-Donny_the_lad.png
Doom of Mokhaiotl	https://oldschool.runescape.wiki/images/thumb/Doom_of_Mokhaiotl.png/130px-Doom_of_Mokhaiotl.png
Doomion	https://oldschool.runescape.wiki/images/thumb/Doomion.png/130px-Doomion.png
Double agent	https://oldschool.runescape.wiki/images/thumb/Uri.png/130px-Uri.png
Drake	https://oldschool.runescape.wiki/images/thumb/Drake.png/130px-Drake.png
Dreadborn Araxyte	https://oldschool.runescape.wiki/images/thumb/Dreadborn_Araxyte.png/130px-Dreadborn_Araxyte.png
Drink troll	https://oldschool.runescape.wiki/images/thumb/Drink_troll.png/130px-Drink_troll.png
Drink troll queen	https://oldschool.runescape.wiki/images/thumb/Drink_troll_queen_%28defeated%29.png/130px-Drink_troll_queen_%28defeated%29.png
Druid	https://oldschool.runescape.wiki/images/thumb/Druid.png/130px-Druid.png
Drunken man	https://oldschool.runescape.wiki/images/thumb/Drunken_man.png/130px-Drunken_man.png
Duck	https://oldschool.runescape.wiki/images/thumb/Duck.png/130px-Duck.png
Duckling	https://oldschool.runescape.wiki/images/thumb/Duckling.png/130px-Duckling.png
Duke (monkey)	https://oldschool.runescape.wiki/images/thumb/Duke.png/130px-Duke.png
Duke Sucellus	https://oldschool.runescape.wiki/images/thumb/Duke_Sucellus.png/130px-Duke_Sucellus.png
Dungeon rat	https://oldschool.runescape.wiki/images/thumb/Dungeon_rat.png/130px-Dungeon_rat.png
Duradel	https://oldschool.runescape.wiki/images/thumb/Duradel.png/130px-Duradel.png
Dusk	https://oldschool.runescape.wiki/images/thumb/Dusk.png/130px-Dusk.png
Dust devil	https://oldschool.runescape.wiki/images/thumb/Dust_devil.png/130px-Dust_devil.png
Dwarf	https://oldschool.runescape.wiki/images/thumb/Dwarf.png/130px-Dwarf.png
Dwarf gang member	https://oldschool.runescape.wiki/images/thumb/Dwarf_gang_member_%281%29.png/130px-Dwarf_gang_member_%281%29.png
Eadburg	https://oldschool.runescape.wiki/images/thumb/Eadburg.png/130px-Eadburg.png
Eagle ray	https://oldschool.runescape.wiki/images/thumb/Eagle_ray_%28defeated%29.png/130px-Eagle_ray_%28defeated%29.png
Earth elemental	https://oldschool.runescape.wiki/images/thumb/Earth_elemental.png/130px-Earth_elemental.png
Earth warrior	https://oldschool.runescape.wiki/images/thumb/Earth_warrior.png/130px-Earth_warrior.png
Earth Warrior Champion	https://oldschool.runescape.wiki/images/thumb/Earth_Warrior_Champion.png/130px-Earth_Warrior_Champion.png
Earth wizard	https://oldschool.runescape.wiki/images/thumb/Earth_wizard.png/130px-Earth_wizard.png
Earthen Nagua	https://oldschool.runescape.wiki/images/thumb/Earthen_Nagua.png/130px-Earthen_Nagua.png
Eclipse Moon	https://oldschool.runescape.wiki/images/thumb/Eclipse_Moon.png/130px-Eclipse_Moon.png
Eduard	https://oldschool.runescape.wiki/images/thumb/Eduard.png/130px-Eduard.png
Einar	https://oldschool.runescape.wiki/images/thumb/Einar.png/130px-Einar.png
Elder aquanite	https://oldschool.runescape.wiki/images/thumb/Elder_aquanite_%28lure%29.png/130px-Elder_aquanite_%28lure%29.png
Elder Chaos druid	https://oldschool.runescape.wiki/images/thumb/Elder_Chaos_druid.png/130px-Elder_Chaos_druid.png
Elder custodian stalker	https://oldschool.runescape.wiki/images/thumb/Elder_custodian_stalker.png/130px-Elder_custodian_stalker.png
Elder Hubber	https://oldschool.runescape.wiki/images/thumb/Elder_Hubber.png/130px-Elder_Hubber.png
Elder Korel	https://oldschool.runescape.wiki/images/thumb/Elder_Korel.png/130px-Elder_Korel.png
Elder Root	https://oldschool.runescape.wiki/images/thumb/Elder_Root.png/130px-Elder_Root.png
Eldric the Ice King	https://oldschool.runescape.wiki/images/thumb/Eldric_the_Ice_King_%28defeated%29.png/130px-Eldric_the_Ice_King_%28defeated%29.png
Elf Archer	https://oldschool.runescape.wiki/images/thumb/Elf_Archer_%281%29.png/130px-Elf_Archer_%281%29.png
Elf Warrior	https://oldschool.runescape.wiki/images/thumb/Elf_Warrior_%281%29.png/130px-Elf_Warrior_%281%29.png
Elfinlocks	https://oldschool.runescape.wiki/images/thumb/Elfinlocks.png/130px-Elfinlocks.png
Elidinis' Warden	https://oldschool.runescape.wiki/images/thumb/Elidinis%27_Warden_%28level-489%29.png/130px-Elidinis%27_Warden_%28level-489%29.png
Elite Black Knight	https://oldschool.runescape.wiki/images/thumb/Elite_Black_Knight_%28male%29.png/130px-Elite_Black_Knight_%28male%29.png
Elite Dark Mage	https://oldschool.runescape.wiki/images/thumb/Elite_Dark_Mage_%28male%29.png/130px-Elite_Dark_Mage_%28male%29.png
Elite Dark Ranger	https://oldschool.runescape.wiki/images/thumb/Elite_Dark_Ranger_%28male%29.png/130px-Elite_Dark_Ranger_%28male%29.png
Elite Dark Warrior	https://oldschool.runescape.wiki/images/thumb/Elite_Dark_Warrior_%28male%29.png/130px-Elite_Dark_Warrior_%28male%29.png
Elite Khazard Guard	https://oldschool.runescape.wiki/images/thumb/Elite_Khazard_Guard_%281%29.png/130px-Elite_Khazard_Guard_%281%29.png
Elvarg	https://oldschool.runescape.wiki/images/thumb/Elvarg.png/130px-Elvarg.png
Embertailed jerboa	https://oldschool.runescape.wiki/images/thumb/Embertailed_jerboa.png/130px-Embertailed_jerboa.png
Emissary Acolyte	https://oldschool.runescape.wiki/images/thumb/Emissary_Acolyte_%28NPC%2C_1%29.png/130px-Emissary_Acolyte_%28NPC%2C_1%29.png
Emissary Archer	https://oldschool.runescape.wiki/images/thumb/Emissary_Archer_%281%29.png/130px-Emissary_Archer_%281%29.png
Emissary Ascended	https://oldschool.runescape.wiki/images/thumb/Emissary_Ascended_%28NPC%2C_1%29.png/130px-Emissary_Ascended_%28NPC%2C_1%29.png
Emissary Brawler	https://oldschool.runescape.wiki/images/thumb/Emissary_Brawler_%28level_74%2C_1%29.png/130px-Emissary_Brawler_%28level_74%2C_1%29.png
Emissary Chosen	https://oldschool.runescape.wiki/images/thumb/Emissary_Chosen_%28NPC%29.png/130px-Emissary_Chosen_%28NPC%29.png
Emissary Conjurer	https://oldschool.runescape.wiki/images/thumb/Emissary_Conjurer_%281%29.png/130px-Emissary_Conjurer_%281%29.png
Emissary Enforcer	https://oldschool.runescape.wiki/images/thumb/Emissary_Enforcer.png/130px-Emissary_Enforcer.png
Emissary Forebearer (unused)	https://oldschool.runescape.wiki/images/thumb/Emissary_Forebearer_%281%29.png/130px-Emissary_Forebearer_%281%29.png
Enclave guard	https://oldschool.runescape.wiki/images/thumb/Enclave_guard.png/130px-Enclave_guard.png
Ennius Tullus	https://oldschool.runescape.wiki/images/thumb/Ennius_Tullus.png/130px-Ennius_Tullus.png
Enraged barbarian spirit	https://oldschool.runescape.wiki/images/thumb/Enraged_barbarian_spirit.png/130px-Enraged_barbarian_spirit.png
Enraged Boar	https://oldschool.runescape.wiki/images/thumb/Enraged_Boar.png/130px-Enraged_Boar.png
Ent	https://oldschool.runescape.wiki/images/thumb/Ent_trunk.png/130px-Ent_trunk.png
Entrana firebird	https://oldschool.runescape.wiki/images/thumb/Entrana_firebird.png/130px-Entrana_firebird.png
Essyllt	https://oldschool.runescape.wiki/images/thumb/Essyllt.png/130px-Essyllt.png
Evelot	https://oldschool.runescape.wiki/images/thumb/Evelot.png/130px-Evelot.png
Evil Chicken	https://oldschool.runescape.wiki/images/thumb/Evil_Chicken.png/130px-Evil_Chicken.png
Evil Creature	https://oldschool.runescape.wiki/images/thumb/Evil_Creature.png/130px-Evil_Creature.png
Evil spirit	https://oldschool.runescape.wiki/images/thumb/Evil_spirit.png/130px-Evil_spirit.png
Experiment	https://oldschool.runescape.wiki/images/thumb/Experiment_%28level_51%29.png/130px-Experiment_%28level_51%29.png
Experiment No.2	https://oldschool.runescape.wiki/images/thumb/Experiment_No.2.png/130px-Experiment_No.2.png
Fareed	https://oldschool.runescape.wiki/images/thumb/Fareed.png/130px-Fareed.png
Farmer	https://oldschool.runescape.wiki/images/thumb/Farmer_%28straw_hat%2C_brown_hair%29.png/130px-Farmer_%28straw_hat%2C_brown_hair%29.png
Fear reaper	https://oldschool.runescape.wiki/images/thumb/Fear_reaper_%28Level_42%29.png/130px-Fear_reaper_%28Level_42%29.png
Feral Vampyre	https://oldschool.runescape.wiki/images/thumb/Feral_Vampyre.png/130px-Feral_Vampyre.png
Ferocious barbarian spirit	https://oldschool.runescape.wiki/images/thumb/Ferocious_barbarian_spirit.png/130px-Ferocious_barbarian_spirit.png
Ferret (Hunter)	https://oldschool.runescape.wiki/images/thumb/Ferret_%28Hunter%29.png/130px-Ferret_%28Hunter%29.png
Fever spider	https://oldschool.runescape.wiki/images/thumb/Fever_spider.png/130px-Fever_spider.png
Fire elemental	https://oldschool.runescape.wiki/images/thumb/Fire_elemental.png/130px-Fire_elemental.png
Fire giant	https://oldschool.runescape.wiki/images/thumb/Fire_giant.png/130px-Fire_giant.png
Fire Warrior of Lesarkus	https://oldschool.runescape.wiki/images/thumb/Fire_Warrior_of_Lesarkus.png/130px-Fire_Warrior_of_Lesarkus.png
Fire wizard	https://oldschool.runescape.wiki/images/thumb/Fire_wizard.png/130px-Fire_wizard.png
Fish shoal	https://oldschool.runescape.wiki/images/thumb/Fish_shoal.png/130px-Fish_shoal.png
Fishrunner82	https://oldschool.runescape.wiki/images/thumb/Fishrunner82.png/130px-Fishrunner82.png
Fiyr Shade	https://oldschool.runescape.wiki/images/thumb/Fiyr_Shade.png/130px-Fiyr_Shade.png
Flambeed	https://oldschool.runescape.wiki/images/thumb/Flambeed.png/130px-Flambeed.png
Flaming pyrelord	https://oldschool.runescape.wiki/images/thumb/Flaming_pyrelord.png/130px-Flaming_pyrelord.png
Flawed Golem	https://oldschool.runescape.wiki/images/thumb/Flawed_Golem.png/130px-Flawed_Golem.png
Flesh Crawler	https://oldschool.runescape.wiki/images/thumb/Flesh_Crawler.png/130px-Flesh_Crawler.png
Flight Kilisa	https://oldschool.runescape.wiki/images/thumb/Flight_Kilisa.png/130px-Flight_Kilisa.png
Flockleader Geerin	https://oldschool.runescape.wiki/images/thumb/Flockleader_Geerin.png/130px-Flockleader_Geerin.png
Foreman	https://oldschool.runescape.wiki/images/thumb/Foreman.png/130px-Foreman.png
Forester (Woodcutting Guild)	https://oldschool.runescape.wiki/images/thumb/Forester.png/130px-Forester.png
Forgotten Soul	https://oldschool.runescape.wiki/images/thumb/Forgotten_Soul.png/130px-Forgotten_Soul.png
Fortress Guard	https://oldschool.runescape.wiki/images/thumb/Fortress_Guard_%282%29.png/130px-Fortress_Guard_%282%29.png
Fox	https://oldschool.runescape.wiki/images/thumb/Fox.png/130px-Fox.png
Fragment of Seren	https://oldschool.runescape.wiki/images/thumb/Fragment_of_Seren.png/130px-Fragment_of_Seren.png
Freidir	https://oldschool.runescape.wiki/images/thumb/Freidir.png/130px-Freidir.png
Fremennik warband archer	https://oldschool.runescape.wiki/images/thumb/Fremennik_warband_archer.png/130px-Fremennik_warband_archer.png
Fremennik warband berserker	https://oldschool.runescape.wiki/images/thumb/Fremennik_warband_berserker.png/130px-Fremennik_warband_berserker.png
Fremennik warband seer	https://oldschool.runescape.wiki/images/thumb/Fremennik_warband_seer.png/130px-Fremennik_warband_seer.png
Fremennik warrior (Sailing)	https://oldschool.runescape.wiki/images/thumb/Fremennik_warrior_%28Sailing%29.png/130px-Fremennik_warrior_%28Sailing%29.png
Frenzied ice troll female	https://oldschool.runescape.wiki/images/thumb/Frenzied_ice_troll_female.png/130px-Frenzied_ice_troll_female.png
Frenzied ice troll grunt	https://oldschool.runescape.wiki/images/thumb/Frenzied_ice_troll_grunt.png/130px-Frenzied_ice_troll_grunt.png
Frenzied ice troll male	https://oldschool.runescape.wiki/images/thumb/Frenzied_ice_troll_male.png/130px-Frenzied_ice_troll_male.png
Frenzied ice troll runt	https://oldschool.runescape.wiki/images/thumb/Frenzied_ice_troll_runt.png/130px-Frenzied_ice_troll_runt.png
Frigatebird	https://oldschool.runescape.wiki/images/thumb/Frigatebird_%28defeated%29.png/130px-Frigatebird_%28defeated%29.png
Frog	https://oldschool.runescape.wiki/images/thumb/Giant_frog.png/130px-Giant_frog.png
Frogeel	https://oldschool.runescape.wiki/images/thumb/Frogeel.png/130px-Frogeel.png
Frost Crab	https://oldschool.runescape.wiki/images/thumb/Frost_Crab.png/130px-Frost_Crab.png
Frost dragon	https://oldschool.runescape.wiki/images/thumb/Frost_dragon.png/130px-Frost_dragon.png
Frost Nagua	https://oldschool.runescape.wiki/images/thumb/Frost_Nagua.png/130px-Frost_Nagua.png
Fumus	https://oldschool.runescape.wiki/images/thumb/Fumus.png/130px-Fumus.png
Gadderanks	https://oldschool.runescape.wiki/images/thumb/Gadderanks.png/130px-Gadderanks.png
Galina	https://oldschool.runescape.wiki/images/thumb/Galina.png/130px-Galina.png
Galvek	https://oldschool.runescape.wiki/images/thumb/Galvek.png/130px-Galvek.png
Gang boss	https://oldschool.runescape.wiki/images/thumb/Gang_boss.png/130px-Gang_boss.png
Gangster	https://oldschool.runescape.wiki/images/thumb/Gangster_%28level_45%2C_1%29.png/130px-Gangster_%28level_45%2C_1%29.png
Gardener	https://oldschool.runescape.wiki/images/thumb/Gardener_%28Level_3%29.png/130px-Gardener_%28Level_3%29.png
Gargoyle	https://oldschool.runescape.wiki/images/thumb/Gargoyle.png/130px-Gargoyle.png
Gelatinnoth Mother	https://oldschool.runescape.wiki/images/thumb/Gelatinnoth_Mother_%28air%29.png/130px-Gelatinnoth_Mother_%28air%29.png
Gemstone Crab	https://oldschool.runescape.wiki/images/thumb/Gemstone_Crab.png/130px-Gemstone_Crab.png
General Graardor	https://oldschool.runescape.wiki/images/thumb/General_Graardor.png/130px-General_Graardor.png
General Khazard	https://oldschool.runescape.wiki/images/thumb/General_Khazard_%28Shadow_Realm%29.png/130px-General_Khazard_%28Shadow_Realm%29.png
Georgy	https://oldschool.runescape.wiki/images/thumb/Georgy.png/130px-Georgy.png
Ghast	https://oldschool.runescape.wiki/images/thumb/Ghast.png/130px-Ghast.png
Ghost	https://oldschool.runescape.wiki/images/thumb/Ghost.png/130px-Ghost.png
Ghoul	https://oldschool.runescape.wiki/images/thumb/Ghoul.png/130px-Ghoul.png
Ghoul Champion	https://oldschool.runescape.wiki/images/thumb/Ghoul_Champion.png/130px-Ghoul_Champion.png
Giant ant	https://oldschool.runescape.wiki/images/thumb/Giant_ant.png/130px-Giant_ant.png
Giant bat	https://oldschool.runescape.wiki/images/thumb/Giant_bat.png/130px-Giant_bat.png
Giant Champion	https://oldschool.runescape.wiki/images/thumb/Giant_Champion.png/130px-Giant_Champion.png
Giant crypt rat	https://oldschool.runescape.wiki/images/thumb/Giant_crypt_rat.png/130px-Giant_crypt_rat.png
Giant crypt spider	https://oldschool.runescape.wiki/images/thumb/Giant_crypt_spider.png/130px-Giant_crypt_spider.png
Giant frog	https://oldschool.runescape.wiki/images/thumb/Giant_frog.png/130px-Giant_frog.png
Giant goblin	https://oldschool.runescape.wiki/images/thumb/Giant_goblin.png/130px-Giant_goblin.png
Giant lobster	https://oldschool.runescape.wiki/images/thumb/Giant_lobster.png/130px-Giant_lobster.png
Giant Mole	https://oldschool.runescape.wiki/images/thumb/Giant_Mole.png/130px-Giant_Mole.png
Giant mosquito	https://oldschool.runescape.wiki/images/thumb/Giant_mosquito.png/130px-Giant_mosquito.png
Giant rat	https://oldschool.runescape.wiki/images/thumb/Giant_rat.png/130px-Giant_rat.png
Giant Roc	https://oldschool.runescape.wiki/images/thumb/Giant_Roc.png/130px-Giant_Roc.png
Giant Rock Crab	https://oldschool.runescape.wiki/images/thumb/Boulder_%28Giant_Rock_Crab%29.png/130px-Boulder_%28Giant_Rock_Crab%29.png
Giant rockslug	https://oldschool.runescape.wiki/images/thumb/Giant_rockslug.png/130px-Giant_rockslug.png
Giant Scarab	https://oldschool.runescape.wiki/images/thumb/Giant_Scarab.png/130px-Giant_Scarab.png
Giant Sea Snake	https://oldschool.runescape.wiki/images/thumb/Giant_Sea_Snake.png/130px-Giant_Sea_Snake.png
Giant skeleton (Shadow Dungeon)	https://oldschool.runescape.wiki/images/thumb/Giant_skeleton_%28Shadow_Dungeon%29.png/130px-Giant_skeleton_%28Shadow_Dungeon%29.png
Giant skeleton (Tarn's Lair)	https://oldschool.runescape.wiki/images/thumb/Giant_skeleton_%28Tarn%27s_Lair%29.png/130px-Giant_skeleton_%28Tarn%27s_Lair%29.png
Giant snail	https://oldschool.runescape.wiki/images/thumb/Giant_snail.png/130px-Giant_snail.png
Giant spider	https://oldschool.runescape.wiki/images/thumb/Giant_spider_%28Level_2%29.png/130px-Giant_spider_%28Level_2%29.png
Giant wasp	https://oldschool.runescape.wiki/images/thumb/Giant_wasp.png/130px-Giant_wasp.png
Glacies	https://oldschool.runescape.wiki/images/thumb/Glacies.png/130px-Glacies.png
Gladiator	https://oldschool.runescape.wiki/images/thumb/Gladiator.png/130px-Gladiator.png
Glod	https://oldschool.runescape.wiki/images/thumb/Glod.png/130px-Glod.png
Glough	https://oldschool.runescape.wiki/images/thumb/Glough.png/130px-Glough.png
Gnome	https://oldschool.runescape.wiki/images/thumb/Gnome_%282%29.png/130px-Gnome_%282%29.png
Gnome Archer	https://oldschool.runescape.wiki/images/thumb/Gnome_Archer.png/130px-Gnome_Archer.png
Gnome child	https://oldschool.runescape.wiki/images/thumb/Gnome_child_chathead.png/130px-Gnome_child_chathead.png
Gnome Driver	https://oldschool.runescape.wiki/images/thumb/Gnome_Driver.png/130px-Gnome_Driver.png
Gnome guard	https://oldschool.runescape.wiki/images/thumb/Gnome_guard_%28halberd%29.png/130px-Gnome_guard_%28halberd%29.png
Gnome Mage	https://oldschool.runescape.wiki/images/thumb/Gnome_Mage.png/130px-Gnome_Mage.png
Gnome troop	https://oldschool.runescape.wiki/images/thumb/Gnome_troop.png/130px-Gnome_troop.png
Gnome woman	https://oldschool.runescape.wiki/images/thumb/Gnome_woman.png/130px-Gnome_woman.png
Goat	https://oldschool.runescape.wiki/images/thumb/Goat_%28tan%29.png/130px-Goat_%28tan%29.png
Goblin	https://oldschool.runescape.wiki/images/thumb/Goblin.png/130px-Goblin.png
Goblin Champion	https://oldschool.runescape.wiki/images/thumb/Goblin_Champion.png/130px-Goblin_Champion.png
Goblin guard	https://oldschool.runescape.wiki/images/thumb/Sleeping_guard.png/130px-Sleeping_guard.png
Golden warbler	https://oldschool.runescape.wiki/images/thumb/Golden_warbler.png/130px-Golden_warbler.png
Golem (unused NPC)	https://oldschool.runescape.wiki/images/thumb/Golem_%28unused%29.png/130px-Golem_%28unused%29.png
Golem (Zalcano)	https://oldschool.runescape.wiki/images/thumb/Golem_%28Zalcano%29.png/130px-Golem_%28Zalcano%29.png
Golem guard	https://oldschool.runescape.wiki/images/thumb/Golem_guard.png/130px-Golem_guard.png
Gorad	https://oldschool.runescape.wiki/images/thumb/Gorad.png/130px-Gorad.png
Gorak	https://oldschool.runescape.wiki/images/thumb/Gorak.png/130px-Gorak.png
Grave scorpion	https://oldschool.runescape.wiki/images/thumb/Grave_scorpion.png/130px-Grave_scorpion.png
Great Olm	https://oldschool.runescape.wiki/images/thumb/Great_Olm.png/130px-Great_Olm.png
